Data;Temp Ar;Umidade Rel
2021-01-01;25.802738095238094;67.96428571428571
2021-01-02;25.504583333333333;75.075
2021-01-03;24.46408333333333;81.80583333333334
2021-01-04;24.856586438923394;82.50473084886129
2021-01-05;26.348336627140974;75.13027009222661
2021-01-06;27.239486166007904;69.24861660079051
2021-01-07;27.129726613965747;68.07131093544137
2021-01-08;27.548971861471863;70.39448051948052
2021-01-09;27.29386802810716;74.21453667105841
2021-01-10;26.972479338842973;74.37355371900827
2021-01-11;27.409188311688315;69.51623376623377
2021-01-12;26.739463237684582;69.2868906455863
2021-01-13;26.77992612460004;67.23603425559946
2021-01-14;25.56443181818182;74.86136363636363
2021-01-15;24.892996766079772;80.03940292250569
2021-01-16;25.26423913043478;74.58886693017128
2021-01-17;25.830079051383397;67.73214756258234
2021-01-18;26.140311500094107;68.0523244871071
2021-01-19;27.149832956898173;63.56613495200452
2021-01-20;26.41403162055336;64.77733860342556
2021-01-21;26.225092226613967;66.4633069828722
2021-01-22;25.54174901185771;72.3556653491436
2021-01-23;24.764474872953134;75.86650197628458
2021-01-24;25.070749704840615;74.09627115308933
2021-01-25;25.514970538720537;72.01327861952862
2021-01-26;26.16082070707071;68.41830808080807
2021-01-27;26.314252724614565;65.18238304093568
2021-01-28;26.191484914938865;66.69875398724083
2021-01-29;27.04262445887446;65.21291486291487
2021-01-30;27.028573232323236;62.74198232323232
2021-01-31;26.690059144072304;65.5544191919192
2021-02-01;26.960820707070706;65.08112373737374
2021-02-02;26.56169191919192;66.98592171717172
2021-02-03;26.935915404040404;67.5873106060606
2021-02-04;27.446839225589226;65.47100168350168
2021-02-05;27.274736952861954;68.35343013468014
2021-02-06;25.275386215092098;78.32029857397505
2021-02-07;22.271232864357867;90.38846951659451
2021-02-08;21.362013888888885;92.31158459595959
2021-02-09;22.328001893939398;89.02474747474747
2021-02-10;24.202920509442247;79.26786616161617
2021-02-11;25.225768555116378;79.1572353974528
2021-02-12;25.34514941077441;76.39414983164984
2021-02-13;25.421357323232325;74.19368686868687
2021-02-14;25.89542297979798;69.75006313131313
2021-02-15;25.935934343434344;73.23074494949495
2021-02-16;25.839572811447812;78.54608585858585
2021-02-17;26.05894660894661;80.35055916305916
2021-02-18;25.287762493354602;81.63663499025341
2021-02-19;25.108650314163757;85.63452001903089
2021-02-20;25.199894896769894;84.82522338772338
2021-02-21;26.01410984848485;76.6846590909091
2021-02-22;25.91353535353535;79.02607323232324
2021-02-23;24.97517566974089;80.90529388083736
2021-02-24;26.38585107022607;75.23324013949014
2021-02-25;26.111291813058116;76.54035371834284
2021-02-26;25.87996019982433;75.45537714097496
2021-02-27;24.549179292929296;80.50568181818183
2021-02-28;24.34409950958864;81.18518518518518
2021-03-01;24.39696093962398;80.73343031766944
2021-03-02;25.155359756990194;76.34105548235983
2021-03-03;25.55807394598156;75.46917545015371
2021-03-04;25.83445734519104;71.14908047870004
2021-03-05;26.276016414141413;68.0008207070707
2021-03-06;27.234318181818182;69.79971179183136
2021-03-07;25.365971045862352;81.82482825145868
2021-03-08;24.655568952987434;83.75334086203651
2021-03-09;24.85179485068072;84.1564025346634
2021-03-10;25.416386988615248;81.27195193091931
2021-03-11;25.085440130045395;82.46749785302417
2021-03-12;26.232103934077617;75.68081804891015
2021-03-13;26.168272112850918;70.98787255920408
2021-03-14;25.638373316498317;72.60639730639731
2021-03-15;25.84219019909237;71.74520202020203
2021-03-16;25.82813616234812;70.01056671790367
2021-03-17;25.91825973241734;71.96273174289479
2021-03-18;25.499174979609762;75.94759610860154
2021-03-19;25.42366185143359;76.30516147499843
2021-03-20;25.066814574314574;79.06056998556998
2021-03-21;25.35820707070707;80.76893939393939
2021-03-22;26.576014487371584;73.11069346491341
2021-03-23;27.077976190476193;71.57900432900432
2021-03-24;27.05197593167702;70.9532922391618
2021-03-25;26.72880681818182;71.31338383838384
2021-03-26;26.859266774891775;69.39254148629148
2021-03-27;27.341328463203464;69.30871212121212
2021-03-28;27.637941919191917;68.69223484848486
2021-03-29;27.10118746993747;69.62388768638769
2021-03-30;27.66701388888889;68.15246212121212
2021-03-31;26.91761964886965;72.27719155844156
2021-04-01;25.190625;75.44507575757576
2021-04-02;25.512313311688313;75.85660173160173
2021-04-03;25.69359217171717;74.40258838383839
2021-04-04;25.256580687830688;73.91638107263107
2021-04-05;24.46114808802309;74.11210317460318
2021-04-06;24.13272430184195;70.43917112299465
2021-04-07;22.675014825070043;82.98577879468951
2021-04-08;22.893440290587034;78.11237831210657
2021-04-09;24.008833067517276;69.28038942052099
2021-04-10;23.788682542296673;71.23408633435808
2021-04-11;24.509393782545956;68.98569820879604
2021-04-12;25.649583333333336;68.73996212121212
2021-04-13;25.2396532406331;67.13909050005597
2021-04-14;24.28422017797018;63.68526034151034
2021-04-15;23.131054292929292;70.44886363636364
2021-04-16;23.642278375863906;67.60080187843346
2021-04-17;22.977013642922735;79.8480749048931
2021-04-18;25.45795755170755;72.57559223184224
2021-04-19;25.873095538720538;73.50799663299664
2021-04-20;23.567338154269972;81.29550045913683
2021-04-21;24.705744949494953;71.08829966329967
2021-04-22;24.856992279234927;72.62617173131879
2021-04-23;24.506518031189085;70.6307250132908
2021-04-24;25.047492784992784;71.71275252525253
2021-04-25;25.69820075757576;74.57012085137085
2021-04-26;25.761715863112922;77.84069776900658
2021-04-27;25.299082367795602;76.95586997425232
2021-04-28;24.092332207338014;77.95802419186707
2021-04-29;23.598847690152038;75.17865638789551
2021-04-30;22.201233766233766;73.79126559714796
2021-05-01;21.91987637119216;73.66833252030621
2021-05-02;21.705021344396343;80.87204785954786
2021-05-03;22.673762626262626;79.72188552188553
2021-05-04;23.188774951899955;76.97627765752766
2021-05-05;23.995477693602695;75.52161195286196
2021-05-06;24.514229797979798;73.49836629755107
2021-05-07;26.007332135457133;70.17218198468198
2021-05-08;22.27954966329966;80.00420875420876
2021-05-09;22.155763810464894;72.99592587364326
2021-05-10;21.04895622895623;72.6162548100048
2021-05-11;21.0216351010101;68.13343855218855
2021-05-12;22.602421519112696;65.46361903347197
2021-05-13;22.23993277068935;71.05193934963673
2021-05-14;21.469398148148148;73.93454988934529
2021-05-15;21.37044014708488;72.32416489455963
2021-05-16;21.631885704874836;73.21652667984189
2021-05-17;22.404905418655417;71.5294406981907
2021-05-18;22.81027157074951;71.81236383442265
2021-05-19;23.30083573833574;71.80077561327562
2021-05-20;23.71097194608224;72.96483976263389
2021-05-21;24.207198778889957;71.95512211100446
2021-05-22;25.348763634026792;65.57365196937566
2021-05-23;25.517531937017228;67.06227470786294
2021-05-24;26.221535594035597;66.14146825396826
2021-05-25;22.844339225589223;75.73968855218855
2021-05-26;22.625527579578964;79.51056442459604
2021-05-27;24.326986975013288;76.46639241606347
2021-05-28;25.091574873927815;73.17860924478572
2021-05-29;25.569068662818662;68.73868145743145
2021-05-30;25.725782504532503;69.43401159026159
2021-05-31;24.7282224025974;74.11649531024531
2021-06-01;23.39659451659452;75.2448593073593
2021-06-02;23.868526105536976;75.41498112394852
2021-06-03;23.86630560462082;74.06469034186425
2021-06-04;23.170373376623377;72.73783219095719
2021-06-05;21.326695400559036;86.81694189648735
2021-06-06;23.504002317127316;77.29705225330225
2021-06-07;23.440402351271917;74.21221270677792
2021-06-08;23.55385101010101;75.21947034447034
2021-06-09;22.78096542346542;80.61138306138305
2021-06-10;22.35596586284086;81.24484566359565
