Data;Temp Ar;Umidade Rel
2019-01-01;26.32637494021999;75.49397417503587
2019-01-02;27.935123272672357;71.7817098341262
2019-01-03;24.038190378661184;83.77004103161237
2019-01-04;21.39607791652079;82.47170517757809
2019-01-05;22.542058652729384;78.72178668215254
2019-01-06;24.406550744933288;79.56898801882755
2019-01-07;24.241743656072924;82.73391229366838
2019-01-08;23.64288296961917;80.95298459563543
2019-01-09;22.904874661246613;86.03511904761905
2019-01-10;23.09903574068208;84.15976137683454
2019-01-11;22.113485772357723;84.10585454224108
2019-01-12;21.983739837398375;86.40768970189703
2019-01-13;23.986613031300898;82.98003581892486
2019-01-14;24.426512092641936;83.12254218760675
2019-01-15;25.47592740467287;81.34510308113869
2019-01-16;24.65200366457106;82.52241258242542
2019-01-17;23.414109831118814;86.74659556318736
2019-01-18;21.84511108703021;89.24422141829073
2019-01-19;20.288409966157076;86.9938888240557
2019-01-20;20.688882113821137;81.37802226935312
2019-01-21;22.91629280610988;78.639948263119
2019-01-22;24.609254893657067;73.97482036984755
2019-01-23;25.180508069828722;78.1796994400527
2019-01-24;24.25980303030303;80.41121212121212
2019-01-25;24.832604343120646;76.54657855731224
2019-01-26;25.97833916083916;74.29167880730381
2019-01-27;26.210358028222732;73.2206188024409
2019-01-28;27.093645833333333;68.98770833333333
2019-01-29;27.969688537356117;67.48789783313002
2019-01-30;27.992250686305564;68.15653046140852
2019-01-31;26.538606271777002;74.57479674796748
2019-02-01;25.078585902277787;79.95273033679993
2019-02-02;24.080801519971722;81.46907034287734
2019-02-03;20.596960458240947;78.23364745011087
2019-02-04;19.78121993746994;74.14998196248196
2019-02-05;20.71140873015873;73.16028911564625
2019-02-06;21.88026028922768;71.94124474559257
2019-02-07;23.299510410224695;71.26006235827664
2019-02-08;24.987778886917084;68.45553706990043
2019-02-09;26.522696149166737;66.99043657867188
2019-02-10;25.09011780460614;77.59655491203742
2019-02-11;24.346942471911078;81.71061880065201
2019-02-12;20.25650809335592;82.06918878223226
2019-02-13;18.748071711486347;74.10569105691057
2019-02-14;21.436467821207525;76.5111164102869
2019-02-15;20.735267383729738;87.25334166540422
2019-02-16;21.749708542837425;81.00276874034638
2019-02-17;22.430912698412698;77.90833333333333
2019-02-18;23.425022960131656;76.49139459574242
2019-02-19;23.902289310930616;78.09528852789722
2019-02-20;25.26065911730546;72.55278745644598
2019-02-21;25.4712872360937;67.48380410681577
2019-02-22;25.172467398114854;68.3735831426392
2019-02-23;26.507281205164993;68.38964610234338
2019-02-24;24.23317920404877;78.61182999769956
2019-02-25;19.39443034725378;88.50498012036203
2019-02-26;18.959063996272373;78.85652334586587
2019-02-27;18.401829268292683;72.04640921409214
2019-02-28;19.724051490514906;68.48421409214092
2019-03-01;21.266476670201484;64.79020855425945
2019-03-02;23.110874494725426;63.025232919254655
2019-03-03;22.755976087404658;67.10927901463616
2019-03-04;24.534256876663708;70.45620419665451
2019-03-05;25.067424242424245;74.88550937001595
2019-03-06;23.120104166666668;81.00729166666666
2019-03-07;23.419477355072466;80.56895833333333
2019-03-08;21.71748903508772;86.92017543859649
2019-03-09;19.953794642857144;85.50089285714286
2019-03-10;19.103826992753625;78.94254011387163
2019-03-11;19.552287247474748;78.5741351010101
2019-03-12;20.633823110766045;86.16077898550725
2019-03-13;21.146688034188035;82.49715099715101
2019-03-14;20.848492992514732;77.22478367043585
2019-03-15;21.46795483954451;76.21708074534162
2019-03-16;22.361612318840578;80.04053442028984
2019-03-17;21.540100081078343;87.9892571196919
2019-03-18;21.804091751116925;88.61544486215539
2019-03-19;21.74137426900585;81.51315789473684
2019-03-20;18.66575610221205;79.47420861937452
2019-03-21;16.484604166666667;72.47354166666666
2019-03-22;17.18215811965812;74.03525641025641
2019-03-23;19.2721875;75.93048007246377
2019-03-24;20.876361471390634;69.82864290181364
2019-03-25;18.613963414634146;67.70995934959349
2019-03-26;17.03367355956168;71.77624602332979
2019-03-27;18.203583421703783;76.58638211382113
2019-03-28;19.905276268115944;75.61838768115942
2019-03-29;21.4140625;74.95208333333333
2019-03-30;22.50379117259552;75.21456686429512
2019-03-31;22.939090909090908;79.16680871212121
2019-04-01;23.037930253623188;78.32232789855072
2019-04-02;23.707972076312323;75.29578761008251
2019-04-03;23.678251448306597;78.6688112745098
2019-04-04;23.52273028149387;83.16836180124224
2019-04-05;19.511977035379367;87.52757352941177
2019-04-06;17.75190670289855;85.15914855072464
2019-04-07;18.691779244306417;87.37142210144927
2019-04-08;18.91824604743083;79.84581274703558
2019-04-09;18.325416666666666;75.01354166666667
2019-04-10;20.26263255567338;73.87040473665606
2019-04-11;21.143479144574055;75.13053199010251
2019-04-12;19.303935688405797;80.17096920289855
2019-04-13;20.334621060432703;79.81907099146086
2019-04-14;22.336074685230862;76.07065155477626
2019-04-15;21.935273761326393;77.72101166377483
2019-04-16;18.933409610983983;86.12276797065127
2019-04-17;18.261850779695234;79.68392520202106
2019-04-18;18.50657894736842;77.74749373433583
2019-04-19;19.867533416875524;74.56411862990811
2019-04-20;19.65089626239512;84.57499046529367
2019-04-21;18.619666031908594;88.52012089740923
2019-04-22;17.02184164519691;83.3012053735738
2019-04-23;18.413189223057646;81.72269214703425
2019-04-24;20.811947407394083;82.41138182377794
2019-04-25;20.305359386317456;88.67586653654597
2019-04-26;21.05721318399337;90.05763116057234
2019-04-27;20.05081519787402;91.13675512940219
2019-04-28;17.940292012927056;88.77793744228994
2019-04-29;16.73200292397661;83.42897869674186
2019-04-30;17.212424870045485;82.74683235867445
2019-05-01;17.67642039039737;83.11695776804473
2019-05-02;18.197302388969057;83.59773328523329
2019-05-03;21.01106166150671;87.44411580421642
2019-05-04;22.95034840890104;86.46094307739044
2019-05-05;22.32624269005848;87.74562447786133
2019-05-06;20.225708802067498;90.53037059558798
2019-05-07;17.359558041270223;86.05346210205147
